ethn..geo_code,ethn..total_persons,ethn..ethnic_group_white,ethn..ethnic_group_chinese,ethn..ethnic_group_irish_traveller,ethn..ethnic_group_indian,ethn..ethnic_group_pakistani,ethn..ethnic_group_bangladeshi,ethn..ethnic_group_other_asian,ethn..ethnic_group_black_caribbean,ethn..ethnic_group_black_african,ethn..ethnic_group_black_other,ethn..ethnic_group_mixed,ethn..ethnic_group_other,ethn..white_or_white_british_or_white_irish,ethn..black_or_black_british_or_black_irish,ethn..asian_or_asian_british_or_asian_irish,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
N00001699,395,385,3,0,1,0,0,3,0,0,0,3,0,385,0,7,3,0
N00001700,260,259,1,0,0,0,0,0,0,0,0,0,0,259,0,1,0,0
N00001701,198,195,2,0,0,0,0,0,0,0,0,0,1,195,0,2,0,1
N00001702,338,330,1,0,0,0,4,0,0,0,0,3,0,330,0,5,3,0
N00001703,1033,1007,15,0,3,0,0,0,1,0,0,2,5,1007,1,18,2,5
N00001704,829,799,3,0,6,0,0,5,0,8,0,7,1,799,8,14,7,1
N00001705,222,209,4,0,4,0,0,0,0,0,0,4,1,209,0,8,4,1
N00001706,465,464,0,0,0,0,0,1,0,0,0,0,0,464,0,1,0,0
N00001707,395,387,0,0,0,0,0,0,0,0,3,5,0,387,3,0,5,0
N00001708,674,668,0,0,0,0,0,2,0,1,1,2,0,668,2,2,2,0
N00001709,252,252,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0
N00001710,341,341,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0
N00001711,362,357,0,0,0,0,0,5,0,0,0,0,0,357,0,5,0,0
N00001712,387,386,0,0,0,0,0,1,0,0,0,0,0,386,0,1,0,0
N00001713,207,207,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0
N00001714,536,531,0,0,0,0,0,1,1,0,0,3,0,531,1,1,3,0
N00001715,287,286,0,0,0,0,0,0,0,0,0,1,0,286,0,0,1,0
N00001716,303,300,1,0,1,0,0,0,0,0,0,0,1,300,0,2,0,1
N00001717,352,345,1,0,4,0,0,1,0,0,0,1,0,345,0,6,1,0
N00001718,288,286,1,0,0,0,0,0,0,0,0,1,0,286,0,1,1,0
N00001719,320,317,0,0,0,0,0,0,0,0,0,3,0,317,0,0,3,0
N00001720,289,287,2,0,0,0,0,0,0,0,0,0,0,287,0,2,0,0
N00001721,279,279,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0
N00001722,335,333,0,0,0,0,0,0,0,0,0,2,0,333,0,0,2,0
N00001723,289,288,0,0,0,0,0,0,0,0,0,1,0,288,0,0,1,0
N00001724,244,242,0,0,0,0,0,0,0,2,0,0,0,242,2,0,0,0
N00001725,260,259,0,0,0,0,0,0,0,0,0,1,0,259,0,0,1,0
N00001726,263,258,0,0,1,0,0,3,0,0,0,1,0,258,0,4,1,0
N00001727,222,217,0,0,0,0,0,0,0,0,0,5,0,217,0,0,5,0
N00001728,292,290,0,0,0,0,0,0,0,0,0,2,0,290,0,0,2,0
N00001729,312,311,0,0,0,0,0,0,0,0,0,1,0,311,0,0,1,0
N00001730,214,212,0,0,0,0,0,0,0,1,0,1,0,212,1,0,1,0
N00001731,227,226,0,0,0,0,0,0,0,1,0,0,0,226,1,0,0,0
N00001732,1089,1055,0,0,8,0,0,3,0,7,0,15,1,1055,7,11,15,1
N00001733,282,280,0,0,0,0,0,0,0,0,0,2,0,280,0,0,2,0
N00001734,287,283,0,0,3,0,0,0,0,0,0,1,0,283,0,3,1,0
N00001735,268,268,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0
N00001736,352,350,0,0,1,0,0,0,0,0,0,1,0,350,0,1,1,0
N00001737,352,349,0,0,0,0,0,1,0,0,1,1,0,349,1,1,1,0
N00001738,317,315,1,0,0,0,0,0,0,0,0,0,1,315,0,1,0,1
N00001739,352,342,0,0,1,0,0,5,0,2,0,2,0,342,2,6,2,0
N00001740,694,681,0,0,11,0,0,0,0,0,0,2,0,681,0,11,2,0
N00001741,284,273,0,0,6,0,0,0,0,0,0,4,1,273,0,6,4,1
N00001742,229,225,0,0,3,0,0,1,0,0,0,0,0,225,0,4,0,0
N00001743,283,274,1,0,4,0,0,1,0,0,0,3,0,274,0,6,3,0
N00001744,325,325,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0
N00001745,336,334,1,1,0,0,0,0,0,0,0,0,0,335,0,1,0,0
N00001746,295,291,1,0,0,0,0,0,0,0,0,3,0,291,0,1,3,0
N00001747,742,734,0,0,1,2,0,0,0,1,0,4,0,734,1,3,4,0
N00001748,456,456,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0
N00001749,325,325,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0
N00001948,216,216,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0
N00001949,685,682,0,0,0,0,0,0,0,1,0,2,0,682,1,0,2,0
N00001950,230,228,0,0,0,0,0,0,0,0,0,0,2,228,0,0,0,2
N00001951,238,237,0,0,0,0,1,0,0,0,0,0,0,237,0,1,0,0
N00001952,266,265,0,0,0,0,0,0,0,0,0,0,1,265,0,0,0,1
N00001953,200,199,0,0,0,0,0,0,0,0,0,1,0,199,0,0,1,0
N00001954,254,253,0,0,0,0,0,0,0,0,0,1,0,253,0,0,1,0
N00001955,285,282,0,0,0,0,0,0,0,1,0,2,0,282,1,0,2,0
N00001956,207,200,7,0,0,0,0,0,0,0,0,0,0,200,0,7,0,0
N00001957,294,289,5,0,0,0,0,0,0,0,0,0,0,289,0,5,0,0
N00001958,326,326,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0
N00001959,261,258,2,0,0,0,0,0,0,0,0,0,1,258,0,2,0,1
N00001960,318,318,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0
N00001961,419,409,3,0,0,0,0,1,0,0,0,3,3,409,0,4,3,3
N00001962,209,206,3,0,0,0,0,0,0,0,0,0,0,206,0,3,0,0
N00001963,167,165,1,0,0,0,0,0,0,0,0,1,0,165,0,1,1,0
N00001964,269,269,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0
N00001973,321,314,5,0,1,0,0,1,0,0,0,0,0,314,0,7,0,0
N00001974,179,163,9,0,1,0,0,4,0,1,0,1,0,163,1,14,1,0
N00001975,364,347,9,0,0,0,0,4,0,1,0,3,0,347,1,13,3,0
N00001976,427,422,4,0,0,0,0,0,0,0,0,1,0,422,0,4,1,0
N00001977,251,246,3,0,0,0,0,0,0,0,0,1,1,246,0,3,1,1
N00001978,293,284,3,0,1,0,0,0,0,0,0,5,0,284,0,4,5,0
N00001986,456,447,0,0,0,0,0,2,0,2,4,0,1,447,6,2,0,1
N00001987,400,395,0,0,0,0,0,4,0,0,0,1,0,395,0,4,1,0
N00001988,344,341,1,0,0,0,0,2,0,0,0,0,0,341,0,3,0,0
N00001989,368,361,0,0,0,0,0,0,0,0,0,7,0,361,0,0,7,0
N00001990,261,260,0,0,0,0,0,0,0,0,0,1,0,260,0,0,1,0
N00001991,320,319,0,0,0,1,0,0,0,0,0,0,0,319,0,1,0,0
N00001992,267,262,0,0,0,0,0,3,0,0,0,2,0,262,0,3,2,0
N00001993,249,245,0,0,0,0,0,0,0,0,0,3,1,245,0,0,3,1
N00001994,355,354,0,0,0,0,0,0,0,0,0,1,0,354,0,0,1,0
N00001995,335,335,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0
N00001996,319,316,0,0,0,0,0,1,0,0,0,2,0,316,0,1,2,0
N00001997,368,366,0,0,0,0,0,0,0,0,0,1,1,366,0,0,1,1
N00001998,262,262,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0
N00001999,1298,1280,3,3,3,0,0,8,0,1,0,0,0,1283,1,14,0,0
N00002000,339,339,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0
N00002001,376,375,0,0,0,0,0,0,0,0,0,1,0,375,0,0,1,0
N00002002,300,299,0,0,0,0,0,0,0,0,0,1,0,299,0,0,1,0
N00002003,291,286,0,0,0,0,0,0,0,0,2,3,0,286,2,0,3,0
N00002004,370,362,0,0,0,5,1,1,0,0,0,0,1,362,0,7,0,1
N00002005,186,185,1,0,0,0,0,0,0,0,0,0,0,185,0,1,0,0
N00002006,245,242,0,0,0,0,0,0,0,0,0,3,0,242,0,0,3,0
N00002007,222,219,0,0,2,0,0,0,0,1,0,0,0,219,1,2,0,0
N00002014,974,966,1,1,2,0,0,0,0,1,0,1,2,967,1,3,1,2
N00002015,292,291,0,0,0,0,0,0,0,0,0,0,1,291,0,0,0,1
N00002016,252,250,0,0,1,0,0,0,0,0,0,1,0,250,0,1,1,0
N00002017,303,300,0,0,3,0,0,0,0,0,0,0,0,300,0,3,0,0
N00002018,1387,1351,16,1,2,0,1,3,0,1,0,12,0,1352,1,22,12,0
N00002019,253,252,0,0,0,0,0,0,0,0,0,1,0,252,0,0,1,0
N00002020,309,307,0,0,0,0,0,0,0,0,0,2,0,307,0,0,2,0
N00002028,1232,1196,1,0,6,0,1,18,0,0,1,5,4,1196,1,26,5,4
N00002029,582,567,1,1,8,0,0,0,0,0,0,4,1,568,0,9,4,1
N00002030,330,323,3,0,0,0,0,0,0,0,0,0,4,323,0,3,0,4
N00002031,350,344,2,0,0,4,0,0,0,0,0,0,0,344,0,6,0,0
N00002032,499,484,2,0,2,0,0,4,0,0,1,5,1,484,1,8,5,1
N00002033,249,248,0,0,1,0,0,0,0,0,0,0,0,248,0,1,0,0
N00002034,312,306,2,0,1,0,0,0,0,1,0,1,1,306,1,3,1,1
N00002035,341,333,0,0,4,3,0,1,0,0,0,0,0,333,0,8,0,0
N00002042,269,264,0,0,1,0,0,0,0,3,0,1,0,264,3,1,1,0
N00002043,350,317,6,0,3,11,0,5,0,5,0,2,1,317,5,25,2,1
N00002044,555,542,4,0,2,0,3,2,0,0,0,2,0,542,0,11,2,0
N00002045,436,424,0,0,3,0,0,3,0,5,0,1,0,424,5,6,1,0
N00002046,269,264,0,0,0,0,0,2,1,0,0,2,0,264,1,2,2,0
N00002047,222,222,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0
N00002048,202,196,0,0,0,0,0,6,0,0,0,0,0,196,0,6,0,0
N00002049,218,217,0,0,0,0,0,0,0,0,0,0,1,217,0,0,0,1
N00002050,189,189,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0
N00002051,495,483,0,0,0,0,0,2,1,1,0,7,1,483,2,2,7,1
N00002052,241,235,0,0,0,1,0,0,0,0,0,5,0,235,0,1,5,0
N00002053,232,226,0,0,0,0,1,1,0,4,0,0,0,226,4,2,0,0
N00002059,257,257,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0
N00002060,879,854,9,0,4,0,0,5,0,1,0,5,1,854,1,18,5,1
N00002061,670,661,4,0,1,0,0,1,0,0,0,1,2,661,0,6,1,2
N00002062,226,226,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0
N00002063,352,346,0,0,1,0,0,1,0,0,0,3,1,346,0,2,3,1
N00002064,704,690,1,1,0,2,0,1,0,2,0,7,0,691,2,4,7,0
N00002065,270,267,0,0,0,0,0,3,0,0,0,0,0,267,0,3,0,0
N00002066,364,356,0,0,0,2,0,1,0,0,0,5,0,356,0,3,5,0
N00002067,1004,991,1,0,5,0,0,2,0,0,0,3,2,991,0,8,3,2
N00002068,248,245,0,0,2,0,0,1,0,0,0,0,0,245,0,3,0,0
N00002078,266,263,1,0,1,0,0,0,0,0,0,1,0,263,0,2,1,0
N00002079,654,620,6,0,3,0,0,2,0,15,0,0,8,620,15,11,0,8
N00002080,321,317,1,0,0,0,0,0,0,1,0,2,0,317,1,1,2,0
N00002081,282,275,0,0,0,0,0,3,0,0,0,2,2,275,0,3,2,2
N00002082,1350,1271,44,2,19,1,0,0,0,3,0,6,4,1273,3,64,6,4
N00003067,316,316,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0
N00003068,189,188,0,0,0,0,0,0,0,0,1,0,0,188,1,0,0,0
N00003069,258,258,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0
N00003070,261,260,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,1
N00003071,247,246,1,0,0,0,0,0,0,0,0,0,0,246,0,1,0,0
N00003072,212,210,2,0,0,0,0,0,0,0,0,0,0,210,0,2,0,0
N00003073,399,395,3,0,0,0,0,0,1,0,0,0,0,395,1,3,0,0
N00003074,487,484,1,0,0,0,0,0,0,1,0,1,0,484,1,1,1,0
N00003075,286,284,0,0,0,0,0,0,0,0,0,2,0,284,0,0,2,0
N00003076,521,516,0,0,0,0,0,1,0,0,0,3,1,516,0,1,3,1
N00003077,366,357,1,1,0,2,0,1,0,0,0,4,0,358,0,4,4,0
N00003078,523,515,0,0,0,0,0,0,0,0,0,7,1,515,0,0,7,1
N00003079,298,298,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0
N00003080,234,227,3,0,1,0,0,0,0,0,0,3,0,227,0,4,3,0
N00003081,118,118,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0
N00003082,231,229,1,0,0,0,0,0,0,0,0,1,0,229,0,1,1,0
N00003083,215,212,2,0,0,0,0,0,0,0,0,1,0,212,0,2,1,0
N00003084,320,311,2,0,0,0,0,4,0,0,0,3,0,311,0,6,3,0
N00003085,264,263,0,0,0,0,0,0,0,0,0,1,0,263,0,0,1,0
N00003086,250,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0
N00003087,343,342,1,0,0,0,0,0,0,0,0,0,0,342,0,1,0,0
N00003088,148,148,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0
N00003089,310,307,1,0,0,0,0,0,0,0,0,2,0,307,0,1,2,0
N00003090,344,343,0,0,0,0,0,0,0,0,0,1,0,343,0,0,1,0
N00003091,401,401,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0
N00003092,235,235,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0
N00003093,484,480,0,0,1,0,0,0,0,0,0,3,0,480,0,1,3,0
N00003094,273,267,0,0,0,0,0,0,1,0,1,4,0,267,2,0,4,0
N00003095,301,297,1,0,0,0,0,0,0,0,0,3,0,297,0,1,3,0
N00003096,270,269,0,1,0,0,0,0,0,0,0,0,0,270,0,0,0,0
N00003097,567,566,0,1,0,0,0,0,0,0,0,0,0,567,0,0,0,0
N00003098,747,741,0,0,4,0,0,0,0,0,0,1,1,741,0,4,1,1
N00003099,322,322,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0
N00003100,331,331,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0
N00003101,301,301,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0
N00003102,340,340,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0
N00003103,264,263,0,0,0,0,0,1,0,0,0,0,0,263,0,1,0,0
N00003104,254,253,0,0,0,0,0,0,1,0,0,0,0,253,1,0,0,0
N00003105,382,380,0,0,0,0,0,0,1,0,0,1,0,380,1,0,1,0
N00003106,198,198,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0
N00003107,202,202,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0
N00003108,251,250,0,0,1,0,0,0,0,0,0,0,0,250,0,1,0,0
N00003109,266,261,3,0,0,0,1,1,0,0,0,0,0,261,0,5,0,0
N00003110,221,221,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0
N00003111,199,199,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0
N00003112,254,254,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0
N00003113,264,264,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0
N00003114,281,281,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0
N00003115,236,235,0,0,1,0,0,0,0,0,0,0,0,235,0,1,0,0
N00003116,313,310,0,0,0,0,0,0,1,0,0,2,0,310,1,0,2,0
N00003117,265,264,0,0,0,0,0,0,0,0,0,1,0,264,0,0,1,0
N00003118,196,195,0,0,0,0,0,0,0,0,0,1,0,195,0,0,1,0
N00003119,251,251,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0
N00003120,323,321,2,0,0,0,0,0,0,0,0,0,0,321,0,2,0,0
N00003121,315,315,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0
N00003122,253,248,4,0,0,0,0,0,0,0,0,1,0,248,0,4,1,0
N00003123,364,363,1,0,0,0,0,0,0,0,0,0,0,363,0,1,0,0
N00003124,314,313,0,0,0,0,0,0,0,0,0,1,0,313,0,0,1,0
N00003125,292,292,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0
N00003126,447,446,0,1,0,0,0,0,0,0,0,0,0,447,0,0,0,0
N00003127,434,433,0,1,0,0,0,0,0,0,0,0,0,434,0,0,0,0
N00003128,283,282,0,0,0,0,0,0,0,0,0,1,0,282,0,0,1,0
N00003129,322,322,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0
N00003130,302,302,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0
N00003131,823,823,0,0,0,0,0,0,0,0,0,0,0,823,0,0,0,0
N00003132,297,297,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0
N00003133,379,375,0,0,1,0,0,0,0,0,0,3,0,375,0,1,3,0
N00003134,298,297,0,0,0,0,0,0,0,0,0,1,0,297,0,0,1,0
N00003135,149,149,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0
N00003136,369,366,0,1,2,0,0,0,0,0,0,0,0,367,0,2,0,0
N00003137,320,310,4,0,4,0,0,0,0,1,0,1,0,310,1,8,1,0
N00003138,296,296,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0
N00003139,414,414,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0
N00003140,330,328,0,0,0,0,0,0,0,1,0,1,0,328,1,0,1,0
N00003141,357,357,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0
N00003142,896,889,0,0,0,0,0,1,0,1,0,4,1,889,1,1,4,1
N00003143,293,288,0,0,0,0,0,0,0,1,0,3,1,288,1,0,3,1
N00003144,278,278,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0
N00003145,1350,1348,0,0,0,0,0,1,0,1,0,0,0,1348,1,1,0,0
N00003146,403,394,3,0,0,0,0,0,0,0,0,6,0,394,0,3,6,0
N00003147,1029,1023,0,0,1,0,0,1,0,0,0,4,0,1023,0,2,4,0
N00003148,327,326,0,0,0,0,0,0,0,0,0,1,0,326,0,0,1,0
N00003149,551,551,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0
N00003150,368,366,2,0,0,0,0,0,0,0,0,0,0,366,0,2,0,0
N00003151,269,269,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0
N00003152,399,398,1,0,0,0,0,0,0,0,0,0,0,398,0,1,0,0
N00003153,369,369,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0
N00003154,365,364,0,1,0,0,0,0,0,0,0,0,0,365,0,0,0,0
N00003155,249,248,1,0,0,0,0,0,0,0,0,0,0,248,0,1,0,0
N00003156,232,218,5,0,7,1,0,1,0,0,0,0,0,218,0,14,0,0
N00003157,237,231,3,0,3,0,0,0,0,0,0,0,0,231,0,6,0,0
N00003158,228,228,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0
N00003159,410,399,6,0,4,0,0,0,0,0,0,1,0,399,0,10,1,0
N00003160,237,237,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0
N00003240,792,781,0,7,0,0,0,0,0,3,1,0,0,788,4,0,0,0
N00003241,377,372,0,0,0,1,0,0,0,0,0,4,0,372,0,1,4,0
N00003242,319,318,0,0,0,0,0,0,0,0,1,0,0,318,1,0,0,0
N00003243,444,444,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0
N00003244,331,328,0,0,1,0,0,0,0,0,0,2,0,328,0,1,2,0
N00003245,476,473,0,0,0,0,0,0,1,0,0,1,1,473,1,0,1,1
N00003247,820,813,1,0,0,0,0,0,0,0,0,6,0,813,0,1,6,0
N00003248,347,343,0,0,0,0,0,1,0,1,0,2,0,343,1,1,2,0
N00003249,412,412,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0
N00003250,309,304,0,0,0,4,0,0,0,1,0,0,0,304,1,4,0,0
N00003251,308,306,0,0,0,0,0,2,0,0,0,0,0,306,0,2,0,0
N00003252,346,346,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0
N00003253,299,297,0,0,0,0,0,0,0,0,2,0,0,297,2,0,0,0
N00003254,247,244,0,0,0,0,0,0,0,3,0,0,0,244,3,0,0,0
N00003255,354,345,0,0,0,0,0,0,0,0,1,4,4,345,1,0,4,4
N00003256,370,364,3,0,0,0,0,0,0,0,0,2,1,364,0,3,2,1
N00003257,344,343,0,0,0,0,0,1,0,0,0,0,0,343,0,1,0,0
N00003258,547,538,4,0,0,5,0,0,0,0,0,0,0,538,0,9,0,0
N00003259,323,315,0,0,1,0,0,1,0,0,0,5,1,315,0,2,5,1
N00003260,384,375,0,0,9,0,0,0,0,0,0,0,0,375,0,9,0,0
N00003261,456,439,11,0,5,0,0,0,0,0,0,1,0,439,0,16,1,0
N00003271,603,599,1,0,0,0,0,2,0,0,0,1,0,599,0,3,1,0
N00003272,613,594,13,1,3,0,0,0,0,0,0,2,0,595,0,16,2,0
N00003273,832,814,8,0,4,0,0,3,0,0,0,3,0,814,0,15,3,0
N00003274,277,276,1,0,0,0,0,0,0,0,0,0,0,276,0,1,0,0
N00003275,202,193,0,0,5,3,0,0,0,0,0,1,0,193,0,8,1,0
N00003276,557,533,17,0,5,0,0,0,0,0,1,1,0,533,1,22,1,0
N00003277,457,449,4,0,1,0,0,1,0,0,0,2,0,449,0,6,2,0
N00003278,430,407,16,0,6,0,0,0,0,0,0,1,0,407,0,22,1,0
N00003279,239,238,0,0,1,0,0,0,0,0,0,0,0,238,0,1,0,0
N00003280,895,881,8,0,1,0,0,1,0,1,0,1,2,881,1,10,1,2
N00003281,355,342,9,0,4,0,0,0,0,0,0,0,0,342,0,13,0,0
N00003282,2112,2065,16,0,13,0,1,1,0,5,0,8,3,2065,5,31,8,3
N00003283,253,242,1,0,1,0,0,1,0,1,0,7,0,242,1,3,7,0
N00003284,284,279,1,0,3,0,0,0,0,1,0,0,0,279,1,4,0,0
N00003285,241,240,0,0,0,0,0,0,0,0,0,1,0,240,0,0,1,0
N00003286,250,247,0,0,1,0,0,1,0,0,0,1,0,247,0,2,1,0
N00003287,257,257,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0
N00003288,287,282,0,0,4,1,0,0,0,0,0,0,0,282,0,5,0,0
N00003289,311,307,3,0,0,0,0,1,0,0,0,0,0,307,0,4,0,0
N00003290,499,484,1,0,0,0,0,0,0,0,0,9,5,484,0,1,9,5
N00003291,694,685,9,0,0,0,0,0,0,0,0,0,0,685,0,9,0,0
N00003292,299,286,0,0,4,1,0,2,0,0,0,4,2,286,0,7,4,2
N00003293,350,345,0,3,0,0,0,0,0,1,0,1,0,348,1,0,1,0
N00003294,344,338,1,4,1,0,0,0,0,0,0,0,0,342,0,2,0,0
N00003295,871,849,0,9,5,0,0,0,0,3,0,4,1,858,3,5,4,1
N00003296,373,371,0,1,0,0,0,0,0,0,0,0,1,372,0,0,0,1
N00003297,402,400,0,0,0,0,0,1,0,0,0,0,1,400,0,1,0,1
N00003298,616,598,0,7,0,0,0,1,0,6,0,4,0,605,6,1,4,0
N00003299,720,714,0,4,0,0,0,0,0,0,1,1,0,718,1,0,1,0
N00003300,254,252,0,0,0,0,0,0,0,0,0,2,0,252,0,0,2,0
N00003301,308,307,0,1,0,0,0,0,0,0,0,0,0,308,0,0,0,0
N00003302,498,492,0,5,0,0,0,0,0,0,0,0,1,497,0,0,0,1
N00003303,396,389,0,2,3,1,0,0,0,0,1,0,0,391,1,4,0,0
N00003304,293,291,0,0,0,0,0,0,0,1,0,1,0,291,1,0,1,0
N00003305,474,462,0,12,0,0,0,0,0,0,0,0,0,474,0,0,0,0
N00003306,700,689,1,4,1,0,0,0,0,0,0,5,0,693,0,2,5,0
N00003307,562,541,7,2,0,0,5,0,0,0,0,6,1,543,0,12,6,1
N00003308,3075,3045,5,10,3,0,0,1,0,1,1,6,3,3055,2,9,6,3
N00003309,303,297,2,0,0,0,0,1,0,0,0,2,1,297,0,3,2,1
N00003310,321,321,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0
N00003311,1274,1263,2,1,0,0,0,4,0,1,0,3,0,1264,1,6,3,0
N00003312,423,421,0,0,0,1,0,1,0,0,0,0,0,421,0,2,0,0
N00003313,1435,1372,14,0,16,0,0,9,1,8,4,10,1,1372,13,39,10,1
N00003314,777,756,7,0,6,0,0,2,0,4,0,1,1,756,4,15,1,1
N00003315,201,200,0,0,0,0,0,0,0,0,0,1,0,200,0,0,1,0
N00003316,393,392,0,0,0,0,0,0,0,0,0,0,1,392,0,0,0,1
N00003337,302,294,0,0,0,0,0,0,0,0,0,8,0,294,0,0,8,0
N00003338,248,248,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0
N00003339,414,393,0,0,10,0,0,1,0,1,0,8,1,393,1,11,8,1
N00003340,272,268,0,0,0,0,0,0,0,0,0,4,0,268,0,0,4,0
N00003341,302,294,0,0,3,0,0,0,0,0,1,1,3,294,1,3,1,3
N00003342,367,364,0,1,0,0,0,0,0,0,0,2,0,365,0,0,2,0
N00003343,294,287,0,0,4,0,0,2,0,0,0,1,0,287,0,6,1,0
N00003344,288,288,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0
N00003345,360,360,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0
N00003346,480,480,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0
N00003347,453,453,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0
N00003348,599,598,0,0,0,0,0,0,0,0,1,0,0,598,1,0,0,0
N00003349,1063,1055,0,0,0,0,0,0,0,1,0,6,1,1055,1,0,6,1
N00003350,595,590,3,0,0,0,0,0,0,0,0,1,1,590,0,3,1,1
N00003351,413,413,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0
N00003352,461,461,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0
N00003353,414,408,5,0,1,0,0,0,0,0,0,0,0,408,0,6,0,0
N00003354,508,499,0,0,0,1,0,0,0,3,0,5,0,499,3,1,5,0
N00003355,492,490,2,0,0,0,0,0,0,0,0,0,0,490,0,2,0,0
N00003356,618,605,0,0,1,3,0,0,0,3,0,5,1,605,3,4,5,1
N00003357,336,334,1,0,0,0,0,0,0,0,0,1,0,334,0,1,1,0
N00003358,423,419,1,0,0,0,0,0,0,0,0,3,0,419,0,1,3,0
N00003359,374,374,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0
N00003360,212,204,3,0,0,0,0,1,0,0,0,4,0,204,0,4,4,0
N00003361,279,271,0,0,4,0,0,0,0,4,0,0,0,271,4,4,0,0
N00003362,358,350,1,0,0,0,0,0,0,1,0,0,6,350,1,1,0,6
N00003363,706,696,3,0,0,0,0,1,0,0,0,6,0,696,0,4,6,0
N00003364,408,397,2,0,0,0,0,0,0,0,0,0,9,397,0,2,0,9
N00003365,470,456,5,0,0,0,0,5,0,0,0,4,0,456,0,10,4,0
N00003366,293,285,1,0,4,0,0,0,0,1,0,2,0,285,1,5,2,0
N00003367,328,318,1,0,1,0,0,3,0,5,0,0,0,318,5,5,0,0
N00003368,289,273,0,1,5,0,0,0,0,0,0,10,0,274,0,5,10,0
N00003369,284,275,1,0,1,0,0,4,0,0,0,3,0,275,0,6,3,0
N00003370,283,275,0,0,4,0,0,4,0,0,0,0,0,275,0,8,0,0
