house..sa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
S00111559,33,4,13,2,7,4,2,1
S00111560,35,4,10,13,7,0,0,1
S00111561,45,5,7,22,10,1,0,0
S00111562,47,6,9,19,10,3,0,0
S00111563,34,3,6,13,7,1,0,4
S00111564,50,0,7,13,14,10,1,5
S00111565,36,2,3,5,8,14,1,3
S00111566,49,6,8,19,7,5,2,2
S00111567,35,6,7,13,4,2,0,3
S00111568,27,1,6,7,9,1,1,2
S00111569,55,1,6,27,11,5,0,5
S00111570,34,3,6,12,7,4,0,2
S00111571,54,12,7,16,11,8,0,0
S00111572,48,2,7,21,15,2,0,1
S00111573,30,0,4,15,7,4,0,0
S00111574,62,4,23,16,11,2,1,5
S00111575,25,3,3,8,8,0,2,1
S00111576,42,1,18,4,5,13,1,0
S00111577,38,0,11,7,7,9,0,4
S00111578,48,6,3,16,15,6,0,2
S00111579,37,3,6,15,6,3,0,4
S00111580,58,5,12,26,9,4,0,2
S00111581,32,1,2,10,5,2,0,12
S00111582,87,6,18,17,12,21,1,12
S00111583,42,4,10,23,3,1,0,1
S00111584,38,6,7,18,5,1,1,0
S00111585,48,10,14,10,8,2,0,4
S00111586,37,8,6,9,9,2,0,3
S00111587,27,4,4,10,2,4,0,3
S00111588,53,17,7,19,8,1,0,1
S00111589,52,2,9,26,7,2,2,4
S00111590,53,6,4,23,6,5,3,6
S00111591,37,12,11,4,2,5,0,3
S00111592,47,11,10,15,3,6,0,2
S00111593,35,5,11,9,3,2,0,5
S00111594,43,22,4,14,0,0,0,3
S00111595,43,25,9,6,0,0,0,3
S00111596,40,20,10,9,0,0,0,1
S00111597,40,21,8,7,1,0,0,3
S00111598,32,3,4,6,9,6,1,3
S00111599,56,3,12,16,11,11,0,3
S00111600,35,2,22,4,3,2,2,0
S00111601,45,0,27,13,2,2,0,1
S00111602,46,3,33,6,1,0,1,2
S00111603,44,2,10,7,15,6,1,3
S00111604,32,5,3,12,6,3,1,2
S00111605,57,11,6,15,9,6,1,9
S00111606,29,5,3,16,3,0,1,1
S00111607,60,12,2,30,8,2,0,6
S00111608,38,11,4,10,4,6,0,3
S00111609,38,9,4,13,5,0,0,7
S00111610,59,2,17,8,14,13,1,4
S00111611,38,3,7,15,6,2,0,5
S00111612,56,7,10,14,13,8,2,2
S00111613,24,4,2,13,5,0,0,0
S00111614,47,9,7,18,8,3,0,2
S00111615,38,5,7,11,7,4,1,3
S00111616,76,7,7,42,5,9,2,4
S00111617,30,5,5,6,7,5,0,2
S00111618,35,5,6,11,9,1,1,2
S00111619,54,4,14,12,7,9,0,8
S00111620,27,6,4,6,6,4,0,1
S00111621,54,6,6,18,11,9,1,3
S00111622,23,2,3,7,7,2,0,2
S00111623,46,7,14,12,7,3,0,3
S00111624,28,1,2,6,13,2,2,2
S00111625,56,1,8,10,15,17,0,5
S00111626,27,1,6,7,7,4,1,1
S00111627,53,7,10,14,8,8,0,6
S00111628,70,4,26,15,5,9,4,7
S00111629,53,4,18,20,6,2,0,3
S00111630,30,1,5,13,6,1,0,4
S00111631,37,6,9,11,6,3,1,1
S00111632,51,12,6,17,4,6,2,4
S00111633,36,5,1,21,6,0,0,3
S00111634,47,1,0,33,10,0,1,2
S00111635,32,5,15,6,2,2,0,2
S00111636,52,4,6,11,13,13,1,4
S00111637,49,3,9,19,8,5,1,4
S00111638,37,7,4,11,5,4,0,6
S00111639,36,6,6,13,6,2,0,3
S00111640,43,5,2,25,8,2,0,1
S00111641,32,1,9,6,9,7,0,0
S00111642,74,9,23,15,11,11,0,5
S00111643,31,4,3,13,9,1,0,1
S00111644,70,2,6,34,23,3,2,0
S00111645,71,1,17,25,17,7,0,4
S00111646,58,0,0,26,26,4,0,2
S00111647,50,0,1,27,20,1,1,0
S00111648,58,1,4,23,28,0,0,2
S00111649,34,1,4,17,11,0,1,0
S00111650,46,0,1,14,27,3,1,0
S00111651,67,0,5,26,32,2,0,2
S00111652,80,0,12,34,30,2,1,1
S00111653,29,0,2,12,14,1,0,0
S00111654,60,1,4,19,31,2,0,3
S00111655,82,2,10,32,27,8,0,3
S00111656,45,2,8,10,19,2,0,4
S00111657,80,1,3,17,52,5,0,2
S00111658,44,1,18,16,2,3,1,3
S00111659,41,1,7,14,13,2,0,4
S00111660,45,1,8,13,15,6,1,1
S00111661,46,0,4,13,21,3,3,2
S00111662,64,0,10,21,26,2,4,1
S00111663,56,0,21,15,13,3,1,3
S00111664,61,1,11,15,25,5,3,1
S00111665,49,0,4,17,23,0,2,3
S00111666,72,1,1,20,41,4,5,0
S00111667,72,1,8,33,24,5,0,1
S00111668,87,1,18,29,20,14,1,4
S00111669,58,0,17,19,10,9,0,3
S00111670,47,0,2,19,25,0,0,1
S00111671,77,7,16,17,24,10,2,1
S00111672,76,3,9,20,39,2,2,1
S00111673,55,1,2,14,35,3,0,0
S00111674,53,0,5,9,21,12,5,1
S00111675,70,0,6,24,34,1,4,1
S00111676,75,3,32,30,3,2,0,5
S00111677,64,3,12,14,28,5,1,1
S00111678,76,1,22,24,22,2,1,4
S00111679,59,0,1,22,33,2,0,1
S00111680,44,1,4,9,26,2,0,2
S00111681,44,1,4,13,17,3,2,4
S00111682,55,2,5,17,28,2,0,1
S00111683,63,2,3,12,41,1,2,2
S00111684,67,3,13,19,23,6,2,1
S00111685,74,0,12,17,38,2,2,3
S00111686,28,0,1,7,18,1,1,0
S00111687,86,2,3,26,45,6,3,1
S00111688,54,0,8,19,23,2,0,2
S00111689,29,1,4,15,7,0,1,1
S00111690,72,0,4,20,38,8,0,2
S00111691,70,0,2,22,45,1,0,0
S00111692,52,0,2,13,32,2,3,0
S00111693,100,4,10,41,31,8,0,6
S00111694,66,1,3,23,33,4,0,2
S00111695,71,5,4,35,21,1,2,3
S00111696,27,4,1,13,6,0,2,1
S00111697,54,5,7,29,9,1,1,2
S00111698,58,1,5,39,8,0,1,4
S00111699,27,5,2,11,7,0,1,1
S00111700,43,5,1,32,4,0,0,1
S00111701,40,2,3,21,10,1,1,2
S00111702,62,9,4,26,15,1,1,6
S00111703,38,2,8,10,12,4,0,2
S00111704,71,6,13,43,5,3,0,1
S00111705,49,8,8,18,7,5,1,2
S00111706,49,6,7,26,6,1,0,3
S00111707,34,1,1,13,17,1,0,1
S00111708,20,1,0,13,5,1,0,0
S00111709,62,2,17,28,10,3,1,1
S00111710,54,3,4,19,18,6,4,0
S00111711,66,7,21,21,14,0,0,3
S00111712,69,0,4,17,39,2,4,3
S00111713,34,1,2,9,18,2,2,0
S00111714,70,6,3,21,28,5,5,2
S00111715,36,3,3,24,5,1,0,0
S00111716,76,7,8,37,19,3,0,2
S00111717,65,0,3,35,22,3,0,2
S00111718,40,6,4,19,8,1,0,2
S00111719,43,1,8,19,8,4,0,3
S00111720,42,3,2,19,12,2,1,3
S00111721,37,4,5,18,9,1,0,0
S00111722,41,3,4,14,12,5,1,2
S00111723,42,6,5,24,2,4,0,1
S00111724,42,7,8,16,6,2,2,1
S00111725,50,9,9,22,7,1,0,2
S00111726,42,10,8,20,3,0,0,1
S00111727,53,3,8,23,12,3,1,3
S00111728,46,5,8,19,8,0,0,6
S00111729,59,8,18,18,9,2,0,4
S00111730,53,3,2,19,22,5,0,2
S00111731,26,2,1,6,16,0,1,0
S00111732,52,1,5,7,38,1,0,0
S00111733,62,8,28,12,9,4,0,1
S00111734,69,14,26,19,4,3,0,3
S00111735,57,6,29,10,8,3,0,1
S00111736,84,14,27,23,12,3,0,5
S00111737,72,5,20,18,23,4,1,1
S00111738,67,4,2,25,33,2,1,0
S00111739,72,4,0,39,21,0,3,5
S00111740,34,5,0,19,5,1,2,2
S00111741,45,3,1,24,13,1,1,2
S00111742,41,2,1,21,12,3,0,2
S00111743,31,3,4,18,4,0,1,1
S00111744,72,3,6,24,32,4,0,3
S00111745,68,1,5,28,23,7,2,2
S00111746,36,7,8,18,2,0,0,1
S00111747,35,3,1,21,9,0,0,1
S00111748,52,6,11,27,6,1,0,1
S00111749,37,5,1,20,8,1,0,2
S00111750,71,12,7,36,9,2,1,4
S00111751,44,1,5,18,18,0,0,2
S00111752,34,2,9,10,8,4,0,1
S00111753,21,0,2,5,9,2,0,3
S00111754,56,12,9,27,3,2,2,1
S00111755,30,0,1,10,11,3,0,5
S00111756,64,0,11,23,19,6,2,3
S00111757,45,2,6,18,12,1,2,4
S00111758,62,17,13,18,3,6,1,4
S00111759,36,4,4,15,8,2,1,2
S00111760,59,9,11,13,11,8,2,5
S00111761,53,5,5,31,9,0,1,2
S00111762,24,1,4,15,4,0,0,0
S00111763,57,5,3,31,13,0,0,5
S00111764,36,5,0,18,12,1,0,0
S00111765,65,13,25,6,2,15,1,3
S00111766,24,1,4,12,3,1,1,2
S00111767,46,11,3,20,10,1,1,0
S00111768,50,8,1,29,10,0,2,0
S00111769,46,3,5,18,17,3,0,0
S00111770,46,13,6,9,7,4,0,7
S00111771,26,0,7,8,3,3,1,4
S00111772,68,10,5,14,17,6,8,8
S00111773,46,9,1,14,11,4,1,6
S00111774,63,11,25,14,7,2,2,2
S00111775,41,9,12,9,4,4,0,3
S00111776,44,3,23,8,4,6,0,0
S00111777,51,2,18,12,3,10,1,5
S00111778,28,2,5,15,3,2,0,1
S00111779,34,5,3,11,9,2,0,4
S00111780,49,2,3,22,12,6,2,2
S00111781,36,1,3,10,9,6,2,5
S00111782,59,6,9,21,11,8,0,4
S00111783,37,3,2,16,12,1,0,3
S00111784,46,4,5,15,8,9,2,3
S00111785,34,4,6,11,8,1,1,3
S00111786,84,18,18,26,8,4,4,6
S00111787,70,15,22,18,8,3,1,3
S00111788,31,1,4,7,16,1,1,1
S00111789,21,0,1,5,14,1,0,0
S00111790,50,5,4,26,8,4,1,2
S00111791,65,11,18,24,6,3,2,1
S00111792,50,6,8,24,10,0,0,2
S00111793,30,2,5,13,6,1,1,2
S00111794,53,4,4,28,9,4,2,2
S00111795,41,4,15,9,7,5,0,1
S00111796,95,3,69,8,8,4,0,3
S00111797,63,12,5,22,16,4,3,1
S00111798,42,1,12,13,11,3,0,2
S00111799,34,6,0,16,9,1,0,2
S00111800,33,4,4,10,11,2,0,2
S00111801,52,3,6,10,29,2,0,2
S00111802,38,5,2,19,11,0,0,1
S00111803,68,20,7,25,8,0,1,7
S00111804,38,2,12,11,4,6,1,2
S00111805,50,5,33,5,5,1,0,1
S00111806,45,6,23,9,5,0,0,2
S00111807,57,5,25,14,4,5,0,4
S00111808,47,24,10,7,0,4,0,2
S00111809,33,1,1,13,13,2,1,2
S00111810,89,4,12,30,31,4,1,7
S00111811,48,3,14,23,4,3,1,0
S00111812,77,5,5,29,30,4,0,4
S00111813,70,3,12,21,27,3,2,2
S00111814,61,49,6,6,0,0,0,0
S00111815,54,5,22,11,5,6,2,3
S00111816,27,7,4,9,5,2,0,0
S00111817,29,6,2,15,4,0,0,2
S00111818,67,8,5,29,15,6,1,3
S00111819,63,3,24,20,10,5,0,1
S00111820,60,1,10,20,24,5,0,0
S00111821,72,5,12,10,17,20,1,7
S00111822,25,0,1,18,5,0,1,0
S00111823,63,4,10,37,10,0,0,2
S00111824,60,9,7,28,12,2,0,2
S00111825,82,7,15,28,26,5,1,0
S00111826,78,1,3,23,42,6,2,1
S00111827,42,5,9,13,10,3,0,2
S00111828,59,5,10,23,19,1,0,1
S00111829,43,4,4,20,8,2,0,5
S00111830,44,6,10,17,4,0,1,6
S00111831,50,9,17,10,7,6,0,1
S00111832,60,5,7,26,12,6,0,4
S00111833,51,3,2,24,15,4,1,2
S00111834,24,3,5,9,5,0,0,2
S00111835,69,3,10,38,12,3,1,2
S00111836,69,5,10,33,11,4,2,4
S00111837,60,7,6,25,11,3,1,7
S00111838,64,3,9,34,14,1,1,2
S00111839,38,2,2,10,21,1,0,2
S00111840,38,0,1,17,16,0,2,2
S00111841,74,5,13,26,24,2,1,3
S00111842,58,6,11,15,16,5,2,3
S00111843,44,2,7,19,10,3,1,2
S00111844,53,3,4,29,10,7,0,0
S00111845,42,3,10,16,6,3,1,3
S00111846,47,27,9,7,3,0,0,1
S00111847,39,8,10,16,5,0,0,0
S00111848,72,7,8,40,13,1,1,2
S00111849,49,6,9,19,8,2,1,4
S00111850,31,3,7,2,4,10,2,3
S00111851,50,5,5,8,14,10,1,7
S00111852,50,7,12,15,9,4,2,1
S00111853,31,3,3,16,6,2,0,1
S00111854,31,1,5,10,8,6,0,1
S00111855,64,6,10,23,9,12,0,4
S00111856,33,8,6,15,3,1,0,0
S00111857,35,5,5,13,10,1,0,1
S00111858,42,11,5,11,7,7,0,1
S00111859,24,3,2,4,4,10,0,1
S00111860,58,2,14,18,9,10,1,4
S00111861,50,4,12,13,10,7,1,3
S00111862,47,5,17,13,2,5,0,5
S00111863,41,10,14,6,2,6,0,3
S00111864,48,29,10,2,1,5,0,1
S00111865,48,2,2,21,20,2,1,0
S00111866,88,4,5,32,41,4,2,0
S00111867,30,5,3,11,9,0,0,2
S00111868,50,5,1,24,12,3,2,3
S00111869,27,1,0,8,16,0,1,1
S00111870,90,26,22,30,6,3,1,2
S00111871,37,3,4,25,3,1,0,1
S00111872,56,5,2,29,12,4,2,2
S00111873,71,5,10,25,22,3,2,4
S00111874,29,0,4,9,11,1,3,1
S00111875,29,0,5,10,13,0,1,0
S00111876,72,6,22,17,18,6,1,2
S00111877,36,2,12,4,6,8,1,3
S00111878,45,1,7,8,8,17,1,3
S00111879,74,12,29,12,6,8,1,6
S00111880,37,2,19,7,3,2,0,4
S00111881,63,8,13,16,17,6,0,3
S00111882,47,4,9,21,11,1,0,1
S00111883,52,6,17,14,6,5,0,4
S00111884,45,4,14,8,8,7,0,4
S00111885,44,0,16,18,5,2,0,3
S00111886,46,3,20,15,3,2,0,3
S00111887,59,4,34,12,6,1,0,2
S00111888,70,1,22,24,9,8,2,4
S00111889,55,13,14,21,4,2,0,1
S00111890,44,6,10,20,1,1,0,6
S00111891,49,8,14,15,3,5,0,4
S00111892,71,6,24,17,14,6,0,4
S00111893,38,5,9,15,5,1,1,2
S00111894,63,35,19,5,1,2,0,1
S00111895,54,11,23,11,2,3,0,4
S00111896,37,7,13,10,3,3,1,0
S00111897,33,5,10,7,3,5,0,3
S00111898,47,6,7,19,13,2,0,0
S00111899,61,5,6,19,26,4,0,1
S00111900,36,8,9,8,5,1,2,3
S00111901,25,1,2,11,7,2,1,1
S00111902,66,8,6,36,10,2,1,3
S00111903,32,5,11,6,2,2,0,6
S00111904,64,19,22,12,4,5,0,2
S00111905,37,7,6,16,5,3,0,0
S00111906,69,7,5,35,17,1,0,4
S00111907,39,8,3,21,3,3,0,1
S00111908,59,10,8,19,11,5,0,6
S00111909,27,6,3,10,5,2,0,1
S00111910,66,12,1,41,6,2,1,3
S00111911,51,1,5,8,34,2,1,0
S00111912,47,2,4,23,14,2,0,2
S00111913,32,0,3,8,15,4,1,1
S00111914,72,4,9,23,26,7,0,3
S00111915,38,4,9,11,9,2,1,2
S00111916,55,5,15,21,12,2,0,0
S00111917,29,2,6,9,5,7,0,0
S00111918,78,1,15,35,15,4,0,8
S00111919,82,2,4,45,24,3,2,2
S00111920,39,7,8,16,4,2,0,2
S00111921,36,2,3,23,7,0,0,1
S00111922,25,4,5,10,6,0,0,0
S00111923,60,5,27,12,5,9,0,2
S00111924,30,2,5,12,6,3,0,2
S00111925,32,4,5,10,5,3,3,2
S00111926,51,0,7,24,17,1,1,1
S00111927,62,2,10,24,18,3,0,5
S00111928,60,4,10,8,14,20,1,3
S00111929,29,0,0,10,13,1,3,2
S00111930,31,12,3,10,2,0,0,4
S00111931,56,11,7,25,10,1,0,2
S00111932,34,7,5,14,5,1,0,2
S00111933,64,6,18,22,10,5,0,3
S00111934,35,4,0,25,3,0,1,2
S00111935,55,7,11,14,13,4,1,5
S00111936,48,7,3,27,8,0,1,2
S00111937,59,8,6,20,13,3,0,9
S00111938,32,6,8,6,6,1,1,4
S00111939,42,4,4,15,10,5,2,2
S00111940,42,10,7,10,7,1,3,4
S00111941,40,7,3,14,10,2,0,4
S00111942,81,28,10,22,11,3,1,6
S00111943,45,6,11,12,8,6,1,1
S00111944,56,2,24,11,7,9,1,2
S00111945,59,3,10,21,10,13,1,1
S00111946,47,3,8,15,9,6,3,3
S00111947,72,3,10,32,20,5,0,2
S00111948,55,5,7,24,13,3,0,3
S00111949,44,2,13,22,5,1,0,1
S00111950,52,2,11,22,14,3,0,0
S00111951,42,5,8,9,4,7,3,6
S00111952,37,8,5,13,4,5,0,2
S00111953,30,1,4,4,7,10,2,2
S00111954,57,3,10,7,16,13,1,7
S00111955,45,5,4,11,16,8,0,1
S00111956,36,3,7,14,7,2,0,3
S00111957,56,7,4,28,7,6,1,3
S00111958,38,5,15,9,4,4,1,0
S00111959,33,3,5,14,6,4,0,1
S00111960,75,14,51,3,0,0,0,7
S00111961,55,9,15,8,5,13,0,5
S00111962,29,4,8,5,8,2,1,1
S00111963,60,2,25,12,11,10,0,0
S00111964,56,3,11,11,6,13,2,10
S00111965,34,0,1,7,9,6,2,9
S00111966,78,17,17,25,8,6,0,5
S00111967,86,23,12,22,19,7,1,2
S00111968,62,15,20,19,3,3,0,2
S00111969,50,11,29,3,4,1,0,2
S00111970,62,5,13,15,16,5,3,5
S00111971,46,3,17,6,9,8,0,3
S00111972,57,12,4,27,6,1,1,6
S00111973,60,2,5,22,24,3,3,1
S00111974,46,2,3,22,16,0,1,2
S00111975,44,8,15,10,4,6,0,1
S00111976,59,10,4,37,8,0,0,0
S00111977,39,2,1,24,11,0,0,1
S00111978,54,3,19,13,9,3,1,6
S00111979,33,2,6,11,6,4,0,4
S00111980,46,3,4,11,14,8,1,5
S00111981,59,13,10,18,11,5,0,2
S00111982,64,4,10,19,13,11,1,6
S00111983,60,3,5,29,17,3,0,3
S00111984,24,1,2,8,11,0,0,2
S00111985,65,8,11,22,11,9,3,1
S00111986,34,3,9,11,5,4,1,1
S00111987,54,7,11,20,11,0,1,4
S00111988,70,0,3,29,31,2,2,3
S00111989,54,2,3,20,23,3,1,2
S00111990,38,1,2,21,13,1,0,0
S00111991,70,5,13,27,18,1,2,4
S00111992,42,4,6,27,3,1,0,1
S00111993,27,1,0,16,4,2,1,3
S00111994,31,4,4,18,3,1,0,1
S00111995,59,4,7,20,16,5,1,6
S00111996,53,3,20,12,2,7,3,6
S00111997,59,1,21,14,13,8,0,2
S00111998,49,6,13,14,2,9,1,4
S00111999,74,55,8,10,0,0,0,1
S00112000,30,5,5,11,5,0,1,3
S00112001,74,10,30,16,6,6,3,3
S00112002,77,2,18,29,13,8,1,6
S00112003,43,2,2,21,16,1,1,0
S00112004,47,2,1,27,12,1,2,2
S00112005,40,1,1,24,9,1,2,2
S00112006,37,3,17,1,3,10,0,3
S00112007,46,6,1,30,7,0,1,1
S00112008,58,12,7,23,8,3,0,5
S00112009,45,2,5,24,9,1,3,1
S00112010,40,20,3,9,4,1,1,2
S00112011,46,12,7,10,9,4,2,2
S00112012,61,5,5,21,25,3,1,1
S00112013,40,1,13,11,10,1,0,4
S00112014,60,6,15,15,14,4,0,6
S00112015,40,7,3,17,12,1,0,0
S00112016,63,3,1,45,12,1,0,1
S00112017,36,5,3,19,6,0,1,2
S00112018,81,16,39,7,7,4,1,7
S00112019,35,4,6,10,5,7,1,2
S00112020,46,6,2,16,11,5,0,6
S00112021,45,0,2,19,20,1,1,2
S00112022,41,5,8,15,7,0,1,5
S00112023,38,1,9,17,8,2,0,1
S00112024,40,4,5,19,8,2,1,1
S00112025,50,7,10,19,8,2,0,4
S00112026,60,16,6,28,4,2,0,4
S00112027,28,3,2,13,6,1,0,3
S00112028,43,4,4,18,14,2,0,1
S00112029,54,6,9,24,9,4,0,2
S00112030,31,8,3,9,11,0,0,0
S00112031,50,5,3,29,8,1,1,3
S00112032,42,4,11,8,10,6,1,2
S00112033,36,3,7,17,7,1,0,1
S00112034,49,5,21,9,7,6,0,1
S00112035,40,9,9,14,5,0,1,2
S00112036,52,26,5,16,1,1,0,3
S00112037,55,11,7,19,14,0,0,4
S00112038,57,2,4,27,10,8,0,6
S00112039,54,3,13,18,7,7,0,6
S00112040,53,7,12,22,4,6,1,1
S00112041,47,7,5,12,14,7,0,2
S00112042,36,7,2,14,10,3,0,0
S00112043,56,2,6,26,21,0,1,0
S00112044,36,8,6,13,6,1,0,2
S00112045,51,12,10,17,5,4,3,0
S00112046,43,6,6,15,8,4,0,4
S00112047,56,12,5,27,7,2,2,1
S00112048,68,18,17,16,14,2,0,1
S00112049,53,7,5,26,7,3,0,5
S00112050,49,5,11,17,11,3,0,2
S00112051,36,6,1,16,10,2,0,1
S00112052,45,8,4,21,9,1,1,1
S00112053,56,8,13,22,6,4,0,3
S00112054,86,5,26,28,18,6,1,2
S00112055,32,2,6,17,5,1,1,0
S00112056,46,5,8,8,18,3,1,3
S00112057,45,10,4,11,13,2,1,4
S00112058,42,12,6,13,7,0,1,3
S00112059,57,3,27,13,11,2,0,1
S00112060,31,9,8,7,2,3,0,2
S00112061,74,15,17,23,11,2,0,6
S00112062,31,6,5,16,3,0,0,1
S00112063,27,6,4,9,4,2,1,1
S00112064,61,4,4,26,15,4,2,6
S00112065,62,33,2,17,3,2,3,2
S00112066,31,2,4,7,7,7,0,4
S00112067,32,5,2,16,7,1,0,1
S00112068,51,2,0,22,22,2,1,2
S00112069,50,7,3,28,8,2,0,2
S00112070,49,3,16,14,8,5,1,2
S00112071,33,10,2,16,3,0,0,2
S00112072,66,12,2,39,10,0,0,3
S00112073,33,12,4,9,5,1,1,1
S00112074,54,5,4,33,5,4,0,3
S00112075,84,15,15,34,12,2,0,6
S00112076,35,3,3,16,13,0,0,0
S00112077,39,5,7,19,4,1,1,2
S00112078,41,7,1,18,7,2,1,5
S00112079,42,5,4,19,9,1,0,4
S00112080,32,2,1,21,5,0,0,3
S00112081,54,18,2,25,5,1,0,3
S00112082,47,1,3,6,0,1,3,33
S00112083,39,4,16,3,4,3,0,9
S00112084,55,9,9,8,8,4,1,16
S00112085,27,4,3,6,3,3,0,8
S00112086,77,23,32,10,1,0,1,10
S00112087,36,11,9,9,1,2,0,4
S00112088,44,4,13,9,12,0,0,6
S00112089,50,4,11,13,8,9,0,5
S00112090,42,9,4,20,7,0,0,2
S00112091,32,1,3,16,8,0,0,4
S00112092,57,13,2,26,7,2,0,7
S00112093,41,3,5,5,1,0,1,26
S00112094,22,1,6,2,2,0,0,11
S00112095,40,0,7,3,0,0,0,30
S00112096,56,1,5,4,2,0,1,43
S00112097,38,2,5,4,1,0,0,26
S00112098,42,1,11,6,0,1,0,23
S00112099,70,8,21,29,8,2,0,2
S00112100,57,5,14,14,18,2,1,3
S00112101,48,9,11,15,8,3,1,1
S00112102,47,6,8,22,6,1,0,4
S00112103,35,6,9,12,4,1,0,3
S00112104,72,10,8,39,11,2,1,1
S00112105,48,12,3,24,6,2,0,1
S00112106,41,14,3,16,7,0,0,1
S00112107,46,12,5,17,9,0,0,3
S00112108,49,3,12,18,9,4,0,3
S00112109,40,7,13,10,4,6,0,0
S00112110,41,6,16,11,5,1,0,2
S00112111,35,1,5,17,7,3,0,2
S00112112,60,13,5,30,5,1,1,5
S00112113,69,14,14,24,9,2,2,4
S00112114,53,5,14,13,14,2,1,4
S00112115,42,9,13,10,7,0,0,3
S00112116,47,8,16,13,6,1,1,2
S00112117,79,12,19,31,10,5,0,2
S00112118,32,4,6,12,6,4,0,0
S00112119,39,1,3,16,15,2,2,0
S00112120,59,6,1,33,16,0,2,1
S00112121,72,16,25,14,5,5,1,6
S00112122,47,3,15,18,4,2,0,5
S00112123,52,10,12,19,7,2,0,2
S00112124,51,7,1,29,11,0,0,3
S00112125,33,6,2,20,5,0,0,0
S00112126,71,6,31,19,5,5,1,4
S00112127,78,5,22,24,9,12,0,6
S00112128,66,5,32,18,5,6,0,0
S00112129,70,9,23,16,8,6,1,7
S00112130,52,4,21,9,5,6,1,6
S00112131,30,1,7,5,4,6,0,7
S00112132,67,10,25,14,7,7,0,4
S00112133,41,5,2,24,8,1,0,1
S00112134,47,3,5,18,18,0,2,1
S00112135,44,4,3,18,13,2,2,2
S00112136,31,0,5,15,10,1,0,0
S00112137,71,4,5,36,18,3,1,4
S00112138,57,0,3,25,26,0,1,2
S00112139,28,1,2,12,9,3,0,1
S00112140,64,2,5,16,35,4,2,0
S00112141,49,1,5,19,16,3,2,3
S00112142,51,0,13,13,18,3,2,2
S00112143,61,1,6,19,30,2,0,3
S00112144,70,1,11,22,31,4,0,1
S00112145,61,1,6,21,28,3,1,1
S00112146,68,2,8,19,38,1,0,0
S00112147,59,1,4,16,34,2,1,1
S00112148,41,5,4,21,8,1,0,2
S00112149,39,4,2,19,13,1,0,0
S00112150,46,5,2,22,11,2,1,3
S00117637,66,5,13,27,16,4,0,1
S00117638,72,8,7,34,18,0,1,4
S00119037,45,3,12,17,8,0,0,5
S00119156,76,6,7,30,18,1,4,10
S00119303,45,2,15,16,7,1,1,3
S00123275,33,3,5,16,8,0,0,1
S00123278,22,2,4,8,4,1,0,3
S00126102,59,7,12,24,12,1,2,1
S00126103,53,4,13,24,8,0,1,3
S00126104,28,4,4,14,4,1,0,1
S00126105,56,5,5,17,24,1,0,4
S00126106,50,3,8,20,10,2,1,6
S00126107,47,5,6,21,12,0,0,3
S00126108,64,6,7,32,10,0,3,6
S00126109,57,3,4,31,13,2,2,2
S00126110,42,5,6,13,11,4,1,2
S00126111,43,6,2,20,10,2,1,2
S00126112,38,3,4,19,10,0,0,2
S00126113,71,10,7,25,16,4,2,7
S00126114,51,4,5,28,10,3,1,0
S00126115,49,7,3,21,13,4,1,0
S00126116,66,3,10,26,21,0,0,6
S00126117,75,4,11,37,18,2,0,3
S00126118,61,6,9,30,8,1,2,5
S00126119,66,7,8,32,12,5,0,2
S00126120,40,2,3,25,7,2,0,1
S00126121,38,4,6,20,6,1,0,1
S00126122,52,6,4,29,9,3,0,1
S00126123,38,4,2,23,8,0,0,1
S00126124,41,3,3,14,13,2,1,5
S00126125,37,1,5,14,16,1,0,0
S00126126,29,3,1,11,11,1,1,1
S00126127,21,2,1,9,8,0,0,1
S00126128,29,2,1,16,7,0,0,3
S00126129,75,1,3,34,35,2,0,0
S00126130,71,11,14,30,7,4,1,4
S00126131,37,4,2,17,10,1,1,2
S00126132,49,13,1,21,7,3,1,3
S00126133,30,8,2,11,7,1,0,1
S00126134,51,0,11,21,15,1,1,2
S00126135,34,3,7,15,5,4,0,0
S00126136,37,3,8,15,7,1,1,2
S00126137,61,7,6,30,15,0,0,3
S00126138,49,4,5,19,16,2,1,2
S00126139,42,7,8,18,5,1,1,2
S00126140,57,5,12,22,16,0,0,2
S00126141,51,4,4,30,11,1,0,1
S00126142,76,4,14,30,15,8,1,4
S00126143,46,1,14,12,10,3,2,4
S00126144,47,4,5,24,6,0,0,8
S00126145,25,0,2,15,5,0,0,3
S00126146,29,1,4,12,8,1,0,3
S00126147,77,11,19,27,10,5,1,4
S00126148,53,6,7,23,10,3,0,4
S00126149,51,6,11,20,12,0,0,2
S00126150,28,3,4,11,6,1,1,2
S00126151,66,8,6,29,21,2,0,0
S00126152,39,1,7,15,12,2,1,1
S00126153,60,4,11,30,14,0,0,1
S00126154,26,3,3,12,7,1,0,0
S00126155,27,2,6,13,4,0,0,2
S00126156,41,5,7,13,11,1,1,3
S00126157,37,2,4,18,7,4,0,2
S00126158,52,2,4,24,20,0,1,1
S00126159,57,4,9,25,17,1,0,1
S00126160,65,3,14,31,10,2,1,4
S00126161,91,10,4,48,27,1,0,1
S00126162,61,18,10,20,5,3,0,5
S00126163,31,4,3,14,5,3,0,2
S00126164,59,4,23,17,7,2,1,5
