ethn..geo_code,ethn..total_persons,ethn..ethnic_group_white,ethn..ethnic_group_chinese,ethn..ethnic_group_irish_traveller,ethn..ethnic_group_indian,ethn..ethnic_group_pakistani,ethn..ethnic_group_bangladeshi,ethn..ethnic_group_other_asian,ethn..ethnic_group_black_caribbean,ethn..ethnic_group_black_african,ethn..ethnic_group_black_other,ethn..ethnic_group_mixed,ethn..ethnic_group_other,ethn..white_or_white_british_or_white_irish,ethn..black_or_black_british_or_black_irish,ethn..asian_or_asian_british_or_asian_irish,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
N00000228,306,306,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0
N00000229,395,387,0,0,0,1,0,6,0,0,0,1,0,387,0,7,1,0
N00000230,293,287,4,0,0,0,2,0,0,0,0,0,0,287,0,6,0,0
N00000231,324,318,5,0,0,0,0,0,0,0,0,1,0,318,0,5,1,0
N00000232,309,295,1,0,0,0,9,1,0,0,0,3,0,295,0,11,3,0
N00000233,258,251,0,0,0,0,5,0,0,0,0,1,1,251,0,5,1,1
N00000234,256,248,1,0,0,0,6,0,0,0,0,1,0,248,0,7,1,0
N00000235,323,322,0,0,0,0,0,0,0,0,0,0,1,322,0,0,0,1
N00000236,291,286,1,0,0,0,0,1,0,0,0,3,0,286,0,2,3,0
N00000237,416,415,0,0,0,0,0,0,0,0,0,1,0,415,0,0,1,0
N00000238,306,305,0,0,0,0,0,0,0,0,0,1,0,305,0,0,1,0
N00000239,254,251,1,0,0,0,0,0,0,0,0,2,0,251,0,1,2,0
N00000240,354,353,0,0,0,0,0,0,0,0,0,1,0,353,0,0,1,0
N00000241,424,418,0,0,1,0,5,0,0,0,0,0,0,418,0,6,0,0
N00000242,360,359,0,0,0,0,0,0,0,0,0,1,0,359,0,0,1,0
N00000243,265,265,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0
N00000244,275,272,1,0,0,0,0,2,0,0,0,0,0,272,0,3,0,0
N00000245,314,303,0,0,0,0,10,0,0,1,0,0,0,303,1,10,0,0
N00000246,309,307,1,0,0,0,0,0,0,0,0,1,0,307,0,1,1,0
N00000247,309,299,0,0,1,0,5,0,0,0,0,4,0,299,0,6,4,0
N00000248,337,336,0,0,0,0,0,0,0,0,0,0,1,336,0,0,0,1
N00000249,386,382,4,0,0,0,0,0,0,0,0,0,0,382,0,4,0,0
N00000250,401,398,0,0,1,0,0,0,0,0,0,2,0,398,0,1,2,0
N00000251,456,456,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0
N00000252,345,340,0,0,0,0,0,1,0,0,0,0,4,340,0,1,0,4
N00000253,499,499,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0
N00000254,315,313,1,0,0,0,0,0,0,1,0,0,0,313,1,1,0,0
N00000255,351,347,0,0,0,0,0,1,0,0,0,3,0,347,0,1,3,0
N00000256,780,775,1,0,1,0,0,1,0,0,0,0,2,775,0,3,0,2
N00000257,447,446,0,0,0,0,0,0,0,0,0,1,0,446,0,0,1,0
N00000258,379,374,0,0,0,0,0,1,0,0,0,4,0,374,0,1,4,0
N00000259,465,461,0,0,0,0,0,0,0,2,0,1,1,461,2,0,1,1
N00000260,560,557,1,0,0,0,0,0,0,0,1,1,0,557,1,1,1,0
N00000261,561,556,0,0,0,0,0,5,0,0,0,0,0,556,0,5,0,0
N00000262,419,416,0,2,0,0,0,0,0,0,0,1,0,418,0,0,1,0
N00000263,239,238,0,0,0,0,0,0,0,0,0,1,0,238,0,0,1,0
N00000264,566,565,0,0,0,0,0,1,0,0,0,0,0,565,0,1,0,0
N00000265,351,351,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0
N00000266,328,320,0,0,4,0,0,4,0,0,0,0,0,320,0,8,0,0
N00000267,431,431,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0
N00000268,384,384,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0
N00000269,347,346,0,0,0,0,0,0,0,0,0,1,0,346,0,0,1,0
N00000270,371,370,0,0,0,0,0,1,0,0,0,0,0,370,0,1,0,0
N00000271,380,380,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0
N00000272,295,292,0,0,0,0,0,0,0,0,0,2,1,292,0,0,2,1
N00000273,460,457,0,0,0,0,0,0,0,0,0,3,0,457,0,0,3,0
N00000274,468,466,0,0,0,0,0,0,0,1,0,1,0,466,1,0,1,0
N00000275,291,290,1,0,0,0,0,0,0,0,0,0,0,290,0,1,0,0
N00000276,315,314,0,0,0,0,0,0,0,0,0,0,1,314,0,0,0,1
N00000277,310,309,0,0,0,0,0,0,0,0,0,1,0,309,0,0,1,0
N00000278,304,303,0,0,0,0,0,0,0,0,0,0,1,303,0,0,0,1
N00000279,181,180,0,0,0,0,0,0,0,0,0,1,0,180,0,0,1,0
N00000280,392,392,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0
N00000281,349,347,1,0,0,0,0,0,0,0,0,1,0,347,0,1,1,0
N00000282,364,363,0,0,0,0,0,0,0,0,0,0,1,363,0,0,0,1
N00000283,346,345,0,1,0,0,0,0,0,0,0,0,0,346,0,0,0,0
N00000284,382,369,9,0,0,0,0,0,0,0,0,2,2,369,0,9,2,2
N00000285,322,322,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0
N00000286,271,271,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0
N00000287,297,295,2,0,0,0,0,0,0,0,0,0,0,295,0,2,0,0
N00000288,353,348,3,0,0,0,0,0,0,0,0,2,0,348,0,3,2,0
N00000289,496,493,2,0,0,0,0,0,0,0,0,1,0,493,0,2,1,0
N00000290,271,270,0,0,0,0,0,1,0,0,0,0,0,270,0,1,0,0
N00000291,512,511,0,0,0,0,0,0,0,0,0,0,1,511,0,0,0,1
N00000292,731,730,0,0,0,0,0,0,0,0,0,1,0,730,0,0,1,0
N00000293,522,520,0,0,0,0,0,1,0,1,0,0,0,520,1,1,0,0
N00000294,405,400,0,0,2,0,0,1,0,0,0,2,0,400,0,3,2,0
N00000295,421,421,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0
N00000296,287,287,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0
N00000297,371,369,0,0,0,0,0,2,0,0,0,0,0,369,0,2,0,0
N00000298,335,321,3,0,5,0,0,1,0,1,0,4,0,321,1,9,4,0
N00000299,324,313,0,0,0,0,7,0,0,0,0,2,2,313,0,7,2,2
N00000300,296,289,0,0,0,0,0,1,0,0,0,6,0,289,0,1,6,0
N00000301,366,358,4,0,0,0,0,0,0,1,0,3,0,358,1,4,3,0
N00000302,363,354,7,0,0,0,0,0,0,2,0,0,0,354,2,7,0,0
N00000303,318,315,0,0,0,0,0,0,0,0,0,3,0,315,0,0,3,0
N00000304,342,332,10,0,0,0,0,0,0,0,0,0,0,332,0,10,0,0
N00000305,395,395,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0
N00000306,381,379,1,0,0,0,0,1,0,0,0,0,0,379,0,2,0,0
N00000307,355,351,4,0,0,0,0,0,0,0,0,0,0,351,0,4,0,0
N00000308,277,276,0,0,0,0,0,0,0,0,1,0,0,276,1,0,0,0
N00000309,378,364,2,0,0,0,12,0,0,0,0,0,0,364,0,14,0,0
N00000310,408,404,3,0,0,0,0,1,0,0,0,0,0,404,0,4,0,0
N00000311,333,330,0,1,1,0,0,0,0,1,0,0,0,331,1,1,0,0
N00000312,512,509,1,0,0,0,0,0,0,0,0,2,0,509,0,1,2,0
N00000313,636,634,2,0,0,0,0,0,0,0,0,0,0,634,0,2,0,0
N00000314,358,357,0,0,0,0,0,0,0,0,0,0,1,357,0,0,0,1
N00000315,345,343,0,0,0,0,0,0,0,0,0,1,1,343,0,0,1,1
N00000316,374,374,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0
N00000317,447,444,1,0,0,0,0,0,0,0,0,1,1,444,0,1,1,1
N00000318,344,337,0,0,0,0,0,0,0,0,0,4,3,337,0,0,4,3
N00000319,819,819,0,0,0,0,0,0,0,0,0,0,0,819,0,0,0,0
N00000320,318,318,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0
N00000321,517,516,0,0,0,0,0,0,0,0,0,1,0,516,0,0,1,0
N00000322,389,385,0,0,0,0,0,0,0,0,0,1,3,385,0,0,1,3
N00000323,472,472,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0
N00000324,376,375,0,0,0,0,0,0,0,0,0,1,0,375,0,0,1,0
N00000325,538,537,0,0,0,0,0,0,0,0,0,0,1,537,0,0,0,1
N00000326,946,944,1,0,0,0,0,0,0,0,0,1,0,944,0,1,1,0
N00000327,325,322,2,0,0,0,0,1,0,0,0,0,0,322,0,3,0,0
N00000328,291,284,5,0,0,0,0,0,1,0,0,1,0,284,1,5,1,0
N00000329,402,401,1,0,0,0,0,0,0,0,0,0,0,401,0,1,0,0
N00000330,539,534,2,0,0,0,0,0,0,0,0,0,3,534,0,2,0,3
N00000331,612,610,0,0,0,0,0,1,0,0,0,1,0,610,0,1,1,0
N00000332,284,283,0,0,0,0,0,0,0,0,0,1,0,283,0,0,1,0
N00000333,293,293,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0
N00000334,294,293,0,0,0,0,0,0,0,0,0,1,0,293,0,0,1,0
N00000335,326,311,5,0,5,0,0,1,0,0,2,2,0,311,2,11,2,0
N00000336,330,325,0,3,1,0,0,0,0,0,0,1,0,328,0,1,1,0
N00000337,282,272,5,0,0,0,0,1,0,0,0,4,0,272,0,6,4,0
N00000338,308,306,0,0,0,0,1,0,0,0,0,1,0,306,0,1,1,0
N00000339,294,291,0,0,0,0,0,2,0,0,0,1,0,291,0,2,1,0
N00000340,427,421,0,0,0,0,5,0,0,0,0,0,1,421,0,5,0,1
N00000341,348,346,0,0,0,0,1,0,0,0,0,0,1,346,0,1,0,1
N00000342,359,359,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0
N00000343,351,349,1,0,0,0,0,0,0,0,0,1,0,349,0,1,1,0
N00000344,406,391,1,0,12,0,0,0,0,0,0,0,2,391,0,13,0,2
N00000345,416,415,0,0,0,0,0,0,0,0,0,0,1,415,0,0,0,1
N00000346,685,681,4,0,0,0,0,0,0,0,0,0,0,681,0,4,0,0
N00000347,257,251,5,0,1,0,0,0,0,0,0,0,0,251,0,6,0,0
N00000348,426,426,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0
N00000349,368,358,3,0,4,1,0,0,0,0,0,0,2,358,0,8,0,2
N00000350,577,572,0,1,0,0,0,0,0,0,0,2,2,573,0,0,2,2
N00000351,414,413,0,0,0,0,0,0,0,0,0,1,0,413,0,0,1,0
N00000352,466,465,0,0,0,1,0,0,0,0,0,0,0,465,0,1,0,0
N00000353,422,419,2,0,0,0,0,0,0,0,0,1,0,419,0,2,1,0
N00000354,405,399,0,0,0,0,0,0,0,0,0,2,4,399,0,0,2,4
N00000355,441,437,0,0,0,0,0,3,0,0,0,0,1,437,0,3,0,1
N00000356,414,396,0,13,4,0,0,0,0,0,0,0,1,409,0,4,0,1
N00000357,1212,1159,23,25,4,0,0,0,0,0,0,1,0,1184,0,27,1,0
N00000358,371,358,0,13,0,0,0,0,0,0,0,0,0,371,0,0,0,0
N00000359,820,785,13,0,9,6,0,2,0,0,0,4,1,785,0,30,4,1
N00000360,423,423,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0
N00000361,413,408,0,0,0,0,0,0,0,0,0,0,5,408,0,0,0,5
N00000362,390,387,1,0,0,0,0,1,0,0,0,1,0,387,0,2,1,0
N00000363,484,484,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0
N00000364,475,475,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0
N00000365,255,254,0,1,0,0,0,0,0,0,0,0,0,255,0,0,0,0
N00000366,536,522,0,0,8,0,0,0,0,0,0,5,1,522,0,8,5,1
N00000367,351,348,0,0,3,0,0,0,0,0,0,0,0,348,0,3,0,0
N00000368,544,543,0,0,1,0,0,0,0,0,0,0,0,543,0,1,0,0
N00000369,411,406,0,0,5,0,0,0,0,0,0,0,0,406,0,5,0,0
N00000370,485,485,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0
N00000371,447,446,0,0,0,0,0,0,0,0,0,1,0,446,0,0,1,0
N00000372,380,372,3,0,1,4,0,0,0,0,0,0,0,372,0,8,0,0
N00000373,437,425,4,4,2,0,0,0,0,0,0,2,0,429,0,6,2,0
N00000374,348,343,1,1,0,0,0,0,0,1,0,2,0,344,1,1,2,0
N00000375,303,300,0,0,0,0,0,0,0,0,0,2,1,300,0,0,2,1
N00000376,261,261,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0
N00000377,268,267,0,0,0,0,0,0,0,0,0,1,0,267,0,0,1,0
N00000378,289,285,1,0,0,0,0,0,0,1,0,2,0,285,1,1,2,0
N00000379,490,483,2,0,0,0,0,0,0,0,0,5,0,483,0,2,5,0
N00000380,532,531,0,0,0,0,0,0,0,0,0,0,1,531,0,0,0,1
N00000381,979,978,0,1,0,0,0,0,0,0,0,0,0,979,0,0,0,0
N00000382,557,557,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0
N00000383,472,472,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0
N00000384,490,488,0,1,1,0,0,0,0,0,0,0,0,489,0,1,0,0
N00000385,445,443,0,0,0,1,0,1,0,0,0,0,0,443,0,2,0,0
N00000386,291,288,1,0,0,0,2,0,0,0,0,0,0,288,0,3,0,0
N00000387,227,219,1,0,5,0,0,0,0,0,0,1,1,219,0,6,1,1
N00000388,1602,1589,0,1,7,0,1,1,0,0,1,0,2,1590,1,9,0,2
N00000389,445,441,0,0,4,0,0,0,0,0,0,0,0,441,0,4,0,0
N00000390,972,968,1,0,0,0,0,0,0,0,0,3,0,968,0,1,3,0
N00000391,524,523,0,1,0,0,0,0,0,0,0,0,0,524,0,0,0,0
N00000392,1399,1389,1,0,3,0,0,0,1,0,0,5,0,1389,1,4,5,0
N00000393,459,457,0,0,1,0,0,1,0,0,0,0,0,457,0,2,0,0
N00000394,406,402,0,0,0,0,0,0,1,0,0,3,0,402,1,0,3,0
N00000395,508,507,0,0,0,0,0,0,0,0,0,1,0,507,0,0,1,0
N00000396,376,370,1,0,0,0,0,0,0,0,2,3,0,370,2,1,3,0
N00000397,520,513,1,0,1,0,0,0,0,0,0,5,0,513,0,2,5,0
N00000398,463,458,3,0,0,0,0,0,0,0,0,2,0,458,0,3,2,0
N00000399,304,303,0,0,0,0,0,0,0,0,0,1,0,303,0,0,1,0
N00000400,240,238,0,0,0,0,0,0,0,0,0,0,2,238,0,0,0,2
N00000401,286,286,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0
N00000402,248,248,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0
N00000403,522,517,0,3,1,0,0,0,0,0,0,1,0,520,0,1,1,0
N00000404,276,276,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0
N00000405,223,223,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0
N00000406,397,397,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0
N00000407,1125,1108,0,1,0,0,0,8,0,0,0,1,7,1109,0,8,1,7
N00000408,468,464,0,0,2,0,0,1,0,0,0,0,1,464,0,3,0,1
N00000409,403,403,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0
N00000410,392,392,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0
N00000411,355,353,0,1,0,0,0,0,0,0,0,0,1,354,0,0,0,1
N00000412,438,438,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0
N00000413,442,439,1,0,0,0,0,0,0,0,0,2,0,439,0,1,2,0
N00000414,380,380,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0
N00000415,439,438,0,0,0,0,0,0,0,0,0,0,1,438,0,0,0,1
N00000416,420,419,0,0,0,0,0,0,0,0,0,0,1,419,0,0,0,1
N00000417,533,530,0,1,0,0,0,1,0,0,0,1,0,531,0,1,1,0
N00000418,857,854,0,1,0,0,0,1,0,0,0,1,0,855,0,1,1,0
N00000419,354,353,0,0,0,0,0,0,0,0,0,1,0,353,0,0,1,0
N00000420,339,335,0,0,4,0,0,0,0,0,0,0,0,335,0,4,0,0
N00000421,530,529,0,0,0,0,0,0,0,0,0,1,0,529,0,0,1,0
N00000422,422,422,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0
N00000423,461,459,0,0,0,0,0,0,0,0,0,1,1,459,0,0,1,1
N00000424,561,557,0,0,0,0,0,1,1,0,0,2,0,557,1,1,2,0
N00000425,363,363,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0
N00000426,307,301,0,0,1,0,0,0,0,0,0,5,0,301,0,1,5,0
N00000427,339,338,0,0,0,0,0,0,0,0,0,1,0,338,0,0,1,0
N00000428,398,398,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0
N00000429,474,473,1,0,0,0,0,0,0,0,0,0,0,473,0,1,0,0
N00000430,497,497,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0
N00000431,361,360,0,0,0,0,0,0,0,0,0,0,1,360,0,0,0,1
N00000432,285,285,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0
N00000433,280,277,0,0,0,0,0,2,0,1,0,0,0,277,1,2,0,0
N00000434,445,444,0,0,0,0,0,0,0,0,0,1,0,444,0,0,1,0
N00000435,430,426,0,0,0,0,0,0,0,0,0,3,1,426,0,0,3,1
N00000436,522,522,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0
N00000437,664,660,1,0,0,0,0,0,0,0,0,2,1,660,0,1,2,1
N00000438,475,474,0,0,0,0,0,1,0,0,0,0,0,474,0,1,0,0
N00000439,419,419,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0
N00000440,417,416,0,0,0,0,0,0,0,0,0,0,1,416,0,0,0,1
N00000441,311,309,0,0,2,0,0,0,0,0,0,0,0,309,0,2,0,0
N00000442,444,440,0,4,0,0,0,0,0,0,0,0,0,444,0,0,0,0
N00000443,488,482,4,0,2,0,0,0,0,0,0,0,0,482,0,6,0,0
N00000444,566,551,7,0,3,0,1,3,0,1,0,0,0,551,1,14,0,0
N00000445,397,393,1,0,0,0,0,0,0,1,0,2,0,393,1,1,2,0
N00000446,336,329,0,2,5,0,0,0,0,0,0,0,0,331,0,5,0,0
N00000447,309,307,1,0,0,0,0,0,0,0,0,0,1,307,0,1,0,1
N00000448,246,238,1,0,7,0,0,0,0,0,0,0,0,238,0,8,0,0
N00000449,435,434,0,0,0,0,0,0,0,0,0,1,0,434,0,0,1,0
N00000450,491,491,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0
N00000451,493,491,0,0,0,0,0,2,0,0,0,0,0,491,0,2,0,0
N00000452,452,446,0,0,0,0,0,1,1,0,0,3,1,446,1,1,3,1
N00000453,335,335,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0
N00000454,514,511,0,0,0,0,0,0,0,0,0,0,3,511,0,0,0,3
N00000455,273,272,0,0,0,0,0,0,0,0,0,1,0,272,0,0,1,0
N00000456,322,322,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0
N00000457,347,346,0,0,0,0,0,1,0,0,0,0,0,346,0,1,0,0
N00000458,366,364,1,0,1,0,0,0,0,0,0,0,0,364,0,2,0,0
N00000459,690,689,0,0,0,0,0,1,0,0,0,0,0,689,0,1,0,0
N00000460,359,355,0,0,0,0,0,1,0,0,0,2,1,355,0,1,2,1
N00000461,421,421,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0
N00000462,232,231,0,0,0,0,0,1,0,0,0,0,0,231,0,1,0,0
N00000463,777,769,5,0,1,0,0,0,0,0,0,2,0,769,0,6,2,0
N00000464,436,435,0,0,0,0,0,0,0,0,0,1,0,435,0,0,1,0
N00000465,305,304,0,0,0,0,0,0,0,0,0,1,0,304,0,0,1,0
N00000466,375,372,2,0,0,0,0,0,0,0,0,0,1,372,0,2,0,1
N00000467,290,288,2,0,0,0,0,0,0,0,0,0,0,288,0,2,0,0
N00000468,302,302,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0
N00000469,440,440,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0
N00000470,286,282,0,0,0,0,0,4,0,0,0,0,0,282,0,4,0,0
N00000471,286,272,4,0,0,0,0,5,0,0,1,3,1,272,1,9,3,1
N00000472,222,216,2,0,0,0,0,0,0,0,0,4,0,216,0,2,4,0
N00000473,202,202,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0
N00000474,250,239,10,0,0,0,0,1,0,0,0,0,0,239,0,11,0,0
N00000475,238,231,2,0,0,0,0,5,0,0,0,0,0,231,0,7,0,0
N00000476,256,256,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0
N00000477,721,709,2,0,8,0,0,1,0,0,0,1,0,709,0,11,1,0
N00000478,294,279,4,0,5,0,0,1,0,1,0,1,3,279,1,10,1,3
N00000479,280,271,0,2,0,1,0,6,0,0,0,0,0,273,0,7,0,0
N00000480,335,331,0,0,3,0,0,0,0,0,0,1,0,331,0,3,1,0
N00000481,469,464,0,0,4,0,0,1,0,0,0,0,0,464,0,5,0,0
N00000482,225,223,0,0,0,0,0,2,0,0,0,0,0,223,0,2,0,0
N00000483,285,277,0,0,0,0,0,8,0,0,0,0,0,277,0,8,0,0
N00000484,330,318,4,0,0,0,0,0,0,0,0,1,7,318,0,4,1,7
N00000485,241,236,0,0,1,0,0,0,0,0,0,4,0,236,0,1,4,0
N00000486,372,367,2,0,0,0,0,0,0,0,0,3,0,367,0,2,3,0
N00000487,290,290,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0
N00000488,409,405,0,0,0,0,0,1,0,0,0,3,0,405,0,1,3,0
N00000489,282,282,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0
N00000490,515,514,1,0,0,0,0,0,0,0,0,0,0,514,0,1,0,0
N00000491,525,525,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0
N00000492,414,410,1,0,0,1,0,0,0,0,0,1,1,410,0,2,1,1
N00000493,331,327,0,1,0,0,0,1,0,0,1,1,0,328,1,1,1,0
N00000494,825,815,1,0,1,0,0,6,0,0,0,2,0,815,0,8,2,0
N00000495,336,334,0,0,0,2,0,0,0,0,0,0,0,334,0,2,0,0
N00000496,837,820,7,0,3,2,0,3,0,0,0,2,0,820,0,15,2,0
N00000497,837,821,2,0,1,5,0,4,0,0,0,4,0,821,0,12,4,0
N00000498,337,332,0,0,5,0,0,0,0,0,0,0,0,332,0,5,0,0
N00000499,296,294,0,0,1,0,0,0,0,0,0,0,1,294,0,1,0,1
N00000500,503,503,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0
N00000501,300,298,0,0,0,0,0,0,0,0,0,1,1,298,0,0,1,1
N00000502,196,196,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0
N00000503,395,392,0,0,0,0,0,0,0,0,0,1,2,392,0,0,1,2
N00000504,236,235,0,0,0,0,1,0,0,0,0,0,0,235,0,1,0,0
N00000505,225,224,0,0,0,0,0,0,0,0,0,0,1,224,0,0,0,1
N00000506,282,279,0,0,0,0,0,0,0,2,0,1,0,279,2,0,1,0
N00000507,269,264,0,0,0,5,0,0,0,0,0,0,0,264,0,5,0,0
N00000508,316,307,0,0,0,4,0,0,0,4,0,0,1,307,4,4,0,1
N00000509,357,349,0,0,0,1,0,0,0,7,0,0,0,349,7,1,0,0
N00000510,290,287,0,0,1,2,0,0,0,0,0,0,0,287,0,3,0,0
N00000511,520,520,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0
N00000512,430,423,7,0,0,0,0,0,0,0,0,0,0,423,0,7,0,0
N00000513,327,323,3,0,0,0,0,0,0,0,0,0,1,323,0,3,0,1
N00000514,357,354,2,0,0,0,0,0,0,0,0,1,0,354,0,2,1,0
N00000515,345,345,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0
N00000516,215,212,0,0,0,0,0,1,0,0,0,1,1,212,0,1,1,1
N00000517,394,388,6,0,0,0,0,0,0,0,0,0,0,388,0,6,0,0
N00000518,311,307,0,0,0,0,0,1,0,0,0,3,0,307,0,1,3,0
N00000519,260,260,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0
N00000520,612,605,0,1,1,0,0,0,0,0,0,1,4,606,0,1,1,4
N00000521,413,410,1,0,0,0,0,0,0,0,0,2,0,410,0,1,2,0
N00000522,451,450,1,0,0,0,0,0,0,0,0,0,0,450,0,1,0,0
N00000523,397,396,1,0,0,0,0,0,0,0,0,0,0,396,0,1,0,0
N00000524,488,487,0,0,0,0,0,0,0,0,0,1,0,487,0,0,1,0
N00000525,431,430,0,0,0,0,0,0,0,0,0,1,0,430,0,0,1,0
N00000526,260,252,4,0,0,0,0,4,0,0,0,0,0,252,0,8,0,0
N00000527,344,340,3,0,0,0,0,0,0,0,0,0,1,340,0,3,0,1
N00000528,247,238,3,2,2,0,0,0,0,0,0,0,2,240,0,5,0,2
N00000529,238,227,0,0,0,0,0,7,0,0,0,0,4,227,0,7,0,4
N00000530,292,292,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0
N00000531,317,308,4,0,5,0,0,0,0,0,0,0,0,308,0,9,0,0
N00000532,214,203,0,0,8,0,0,0,0,0,0,0,3,203,0,8,0,3
N00000533,214,208,2,0,3,0,0,1,0,0,0,0,0,208,0,6,0,0
N00000534,490,489,0,0,0,0,0,0,0,0,0,1,0,489,0,0,1,0
N00000535,519,517,0,0,0,0,0,0,0,1,0,1,0,517,1,0,1,0
N00000536,392,392,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0
N00000537,413,410,3,0,0,0,0,0,0,0,0,0,0,410,0,3,0,0
N00000538,395,394,0,0,0,0,0,0,0,0,1,0,0,394,1,0,0,0
N00000539,381,381,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0
N00000540,291,290,1,0,0,0,0,0,0,0,0,0,0,290,0,1,0,0
N00000541,407,407,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0
N00000542,265,265,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0
N00000543,389,389,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0
N00000544,273,273,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0
N00000545,288,284,0,0,4,0,0,0,0,0,0,0,0,284,0,4,0,0
N00000546,280,280,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0
N00000547,327,323,0,0,3,1,0,0,0,0,0,0,0,323,0,4,0,0
N00000548,285,285,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0
N00000549,215,209,0,6,0,0,0,0,0,0,0,0,0,215,0,0,0,0
N00000550,429,424,0,0,0,5,0,0,0,0,0,0,0,424,0,5,0,0
N00000551,269,258,1,8,0,0,0,0,0,1,0,1,0,266,1,1,1,0
N00000552,254,254,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0
N00000553,347,340,0,2,0,0,0,5,0,0,0,0,0,342,0,5,0,0
N00000554,250,241,0,9,0,0,0,0,0,0,0,0,0,250,0,0,0,0
N00000555,251,237,0,12,0,0,0,0,0,0,0,2,0,249,0,0,2,0
N00000556,348,341,2,2,0,0,0,2,0,0,0,1,0,343,0,4,1,0
N00000557,552,552,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0
N00000558,466,466,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0
N00000559,322,322,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0
N00000560,413,412,0,0,0,0,0,0,0,0,0,0,1,412,0,0,0,1
N00000561,493,490,1,0,0,0,0,0,0,0,0,2,0,490,0,1,2,0
